KN222_Gourmet_1-1-6-01	あれを噛むとまず歯に揚げたての衣のさくっとした感触が来て、つぎにジューシーな肉の感触がくる。	[著者]\n[著者]	揚げたての衣のさくっとした感触が来て\nジューシーな肉の感触がくる	メリット＋\nメリット＋	あれ[カツ]\nあれ[カツ]
KN222_Gourmet_1-1-7-01	また付いてくる麦飯とキャベツと赤だしの味噌汁がおかわり自由で、私は豚カツ１２０ｇと一緒に、ごはんを４杯、みそしるを２杯、キャベツをもともとよそられていた量のの１．３倍は食べてしまう。	[著者]	おかわり自由	メリット＋	付いてくる麦飯とキャベツと赤だしの味噌汁
KN222_Gourmet_1-1-7-02	１０５０円				
KN222_Gourmet_1-1-8-01	また普段は高いのでやらないが、両親や祖母が京都観光に来ているときはここにつれていってもらい、名物カツくら膳と大ぶり茶碗蒸しをセットで頼む。	[著者]	名物カツくら膳と大ぶり茶碗蒸しをセットで頼む	採否＋	名物カツくら膳と大ぶり茶碗蒸し
KN222_Gourmet_1-1-8-02	１６８０円				
KN222_Gourmet_1-1-8-03	４２０円				
KN222_Gourmet_1-1-9-01	カツくら膳には豚カツのほかにエビフライまでついている。	[著者]	エビフライまでついている	メリット＋	カツくら膳
KN222_Gourmet_1-1-10-01	このエビフライががまた大きくて揚げたてでおいしいのだ。	[著者]	また大きくて揚げたてでおいしいのだ	メリット＋	エビフライ
KN222_Gourmet_1-1-11-01	茶碗蒸しのほうもしっかりとだしがきいていて、すばらしい一品なのである。	[著者]\n[著者]	しっかりとだしがきいていて\nすばらしい一品なのである	メリット＋\n批評＋	茶碗蒸し\n茶碗蒸し
KN224_Gourmet_1-1-1-01	［グルメ］安くて美味しい自炊				
KN224_Gourmet_1-1-2-01	「いかにして食費を安くすませるか」我々貧乏学生にはとても重要な問題ですよね。	[著者]	とても重要な問題ですよね	批評＋	いかにして食費を安くすませるか
KN224_Gourmet_1-1-3-01	そこで、私がお勧めするのは自炊。	[著者]	お勧めするの	当為	自炊
KN224_Gourmet_1-1-4-01	自炊すると意外と食費が安く上がるんですよ。	[著者]	意外と食費が安く上がるんですよ	当為	自炊する
KN224_Gourmet_1-1-5-01	グルメというには少しみみっちいかもしれませんが、別に味もそんなに悪くないモンです。	[著者]	そんなに悪くないモンです	批評＋	[自炊する]
KN224_Gourmet_1-1-6-01	それに料理はメニューを考えたり作ったりする過程も楽しいものです。	[著者]	楽しいものです	批評＋	メニューを考えたり作ったりする過程
KN224_Gourmet_1-1-7-01	とはいってもただ漫然と料理していては節約にはなりません。	[著者]	ただ漫然と料理していては節約にはなりません	当為	ただ漫然と料理し
KN224_Gourmet_1-1-8-01	はじめのうちは誰でもあまりうまくいきません、ですが頭を使って料理をやってみると次第にうまくいくようになるのです。	[著者]	次第にうまくいくようになるのです	当為	頭を使って料理をやってみる
KN224_Gourmet_1-1-9-01	そこで、まだ短い自炊暦ですが、このブログをみて自炊を始める人がいることを願って、自炊のときに必要だと思うことことをあげてみました。				
KN224_Gourmet_1-1-10-01	まず買出し、ここで勝負は八割がた決まります。				
KN224_Gourmet_1-1-11-01	例えば普通のスパゲッティと五キロ４９８円のスパゲッティ、どちらを買うかで食費は大きく変わってきます。				
KN224_Gourmet_1-1-11-02	マ○ー				
KN224_Gourmet_1-1-11-03	イタリア製				
KN224_Gourmet_1-1-12-01	何が安いのか、考えて買いっていきます。				
KN224_Gourmet_1-1-13-01	複数のお店を回る余裕のない方は、行き着けのスーパーで安いものを見てから献立を考えるという手もあります。	[著者]	手もあります	当為	行き着けのスーパーで安いものを見てから献立を考える
KN224_Gourmet_1-1-13-02	おそらく大多数				
KN224_Gourmet_1-1-14-01	次に、料理本番です。				
KN224_Gourmet_1-1-15-01	このとき必要なのは段取り力です。	[著者]	必要なのは段取り力です	当為	段取り力
KN224_Gourmet_1-1-16-01	次は何をすべきか、そして料理全体の流れを把握し、最終的にすべての料理が温かい状態で食卓に並ぶ・・・				
KN224_Gourmet_1-1-17-01	ここまでできればひとまず何でもできるといってもいいと思います。				
KN224_Gourmet_1-1-18-01	実際私もそこまで完璧にはできませんが、少しでも無駄なくやればその分時間やコストは節約できるので日々中身のない頭をフル回転させて頑張っています。	[著者]\n[著者]	その分時間やコストは節約できる\n頑張っています	メリット＋\n感情＋	少しでも無駄なくやれ\n節約
KN224_Gourmet_1-1-19-01	最後に、後片付け。				
KN224_Gourmet_1-1-20-01	ここはただひたすらすぐにやることです。				
KN224_Gourmet_1-1-21-01	ためるのはマズイですよ。	[著者]	マズイですよ	当為	ためるの
KN224_Gourmet_1-1-22-01	悲惨なことになります。	[著者]	悲惨なことになります	メリット−	[ためるの]
KN224_Gourmet_1-1-23-01	つらつらと、長ったらしく偉そうに言ってしまいましたが、何が目的かといえば、皆さんに自炊のすばらしさを知ってもらいたいのです。	[著者]\n[著者]	すばらしさ\n知ってもらいたいのです	批評＋\n感情＋	自炊\n自炊のすばらしさを知ってもらい
KN224_Gourmet_1-1-24-01	おいしく楽しく料理をしてみてはいかがでしょうか。	[著者]	料理をしてみてはいかがでしょうか	当為	おいしく楽しく料理をしてみ
KN225_Gourmet_1-1-1-01	［グルメ］現代の食生活について				
KN225_Gourmet_1-1-2-01	現代の食生活は大変乱れていると感じられます。	[著者]	大変乱れていると感じられます	批評＋	現代の食生活
KN225_Gourmet_1-1-3-01	私たちは、食生活を大幅に変化させる必要があると思います。	[著者]	食生活を大幅に変化させる必要があると思います	当為	食生活を大幅に変化させる
KN225_Gourmet_1-1-4-01	なぜなら、現代の食生活により、私たちにとって生活習慣病はありふれたものとなっており、それに連動してわが国の医療費は増大する一方であるからです。	[著者]\n[著者]	生活習慣病はありふれたものとなっており\nわが国の医療費は増大する一方であるからです	メリット−\nメリット−	現代の食生活\n現代の食生活
KN225_Gourmet_1-1-5-01	これでは国の財政が破綻してしまいます。	[著者]	財政が破綻してしまいます	メリット−	これ[現代の食生活]
KN225_Gourmet_1-1-6-01	このため私たちは、食生活を見直す必要があるのです。	[著者]	食生活を見直す必要があるのです	当為	食生活を見直す
KN225_Gourmet_1-1-7-01	そこで、日常の食事を和食化することを提案します。	[著者]	日常の食事を和食化することを提案します	当為	日常の食事を和食化すること
KN225_Gourmet_1-1-8-01	欧米食というものは、肉類、油物が非常に多いため、体に負担がかかりやすいのです。	[著者]	体に負担がかかりやすいのです	メリット−	欧米食
KN225_Gourmet_1-1-9-01	特に日本人の腸は、欧米人のそれと比べて、長いのです。				
KN225_Gourmet_1-1-10-01	これは、なぜかというと、和食は、消化に時間がかかるため、腸が長くなければならないのです。				
KN225_Gourmet_1-1-11-01	和食というものは、白米、酢の物、漬物などといった発酵食品が多いので、腸内に残っても、発酵するので、腸が正常に機能します。	[著者]	腸が正常に機能します	メリット＋	和食
KN225_Gourmet_1-1-12-01	これが、和食の長所だといえるでしょう。	[著者]	これが、和食の長所だといえるでしょう	メリット＋	和食
KN225_Gourmet_1-1-13-01	逆に先ほど述べた肉類、油物といった食事は、腸内で、腐敗してしまうので、早く体外に放出する必要があります。	[著者]	腸内で、腐敗してしまう	メリット−	肉類、油物といった食事
KN225_Gourmet_1-1-14-01	しかし腸が長いとなかなか体外に放出されないので、腐敗のためにできた有毒物質が体内に蓄積することになります。	[著者]	腐敗のためにできた有毒物質が体内に蓄積することになります	メリット−	[肉類、油物といった食事]
KN225_Gourmet_1-1-15-01	これにより、血液が汚れてしまうために病気になってしまうと考えられます。	[著者]	病気になってしまうと考えられます	メリット−	これ[有毒物質が体内に蓄積すること]
KN225_Gourmet_1-1-16-01	このような理由から、私たちの食生活は、欧米食の割合を減らして、和食の割合を増やすべきだと考えられます。	[著者]	和食の割合を増やすべきだと考えられます	当為	和食の割合を増やす
KN227_Gourmet_1-1-1-01	［グルメ］大学の食堂				
KN227_Gourmet_1-1-2-01	高校時代までと違って，大学の食堂は大変充実している．	[著者]	大変充実している	批評＋	大学の食堂
KN227_Gourmet_1-1-3-01	一部では，京大の食堂は，国立大学の中では一番メニューが多いと主張されている．	[不定]	一番メニューが多い	メリット＋	京大の食堂
KN227_Gourmet_1-1-4-01	真偽はともかくとして，強ち間違いではないと思う．	[著者]	強ち間違いではないと思う	批評＋	[京大の食堂は，国立大学の中では一番メニューが多い]
KN227_Gourmet_1-1-5-01	私自身も，食堂は頻繁に利用するが，いまだに全メニューを制覇するには至っていない．	[著者]	頻繁に利用する	採否＋	食堂
KN227_Gourmet_1-1-6-01	食堂の方も，限定メニューや夕食メニューを出すなど対抗？してくるので，なかなか追いつかないのが現実です．				
KN227_Gourmet_1-1-7-01	まあ，それだけ充実しているということで，ありがたいワケなんですが．	[著者]	ありがたいワケなんですが	感情＋	[食堂]
KN227_Gourmet_1-1-8-01	この間食堂のテーブルの上に置いてあるお知らせをみていると，雑炊が今度から発売されるらしい．				
KN227_Gourmet_1-1-9-01	キノコなどの秋の味覚を取り入れたものから，定番のカニ雑炊やたまご雑炊まで…．				
KN227_Gourmet_1-1-10-01	まだ販売されていないようなので，始まったら是非とも食べてみたいです．	[著者]	是非とも食べてみたいです	感情＋	[雑炊]
KN227_Gourmet_2-1-1-01	［グルメ］とあるケーキ屋				
KN227_Gourmet_2-1-2-01	今週某日，授業がかなり早く終わりました．				
KN227_Gourmet_2-1-3-01	そこで，真っ直ぐ帰宅するのも儚いので，出町柳から丸太町まで鴨川沿いを歩いてみました．				
KN227_Gourmet_2-1-4-01	スポーツをしている人や散歩している人，昼寝をする人など，日常の京都人の姿を拝見できました．				
KN227_Gourmet_2-1-5-01	水量も前日雨が降ったわりには少なく，所々にある川の岸と岸を結ぶ石を飛び越えるのも容易でした．	[著者]	飛び越えるのも容易でした	メリット＋	所々にある川の岸と岸を結ぶ石を飛び越えるの
KN227_Gourmet_2-1-6-01	一部の石は亀の形をしていて，その上ちょっとルートから外れたところにも亀の石があって，流れの勢いを変えるのに必要なのか？と疑問に思いました．				
KN227_Gourmet_2-1-7-01	丸太町に着いて，丸太町通を西へしばらく進むと河原町通にぶつかります．				
KN227_Gourmet_2-1-8-01	この近くにとってもおいしいケーキ屋があって，立ち寄ってみました．	[著者]	とってもおいしいケーキ屋があって	批評＋	[Ｓａｌｏｎ　ｄｅ　Ｔｈｅ　Ｃｌｉｅｎｔｅｌｅ]
KN227_Gourmet_2-1-9-01	ケーキだけではなく，クッキーなどの洋菓子，さらにはサンドイッチも置いていてなかなか品揃えが豊富！	[著者]	クッキーなどの洋菓子，さらにはサンドイッチも置いていてなかなか品揃えが豊富！	メリット＋	[Ｓａｌｏｎ　ｄｅ　Ｔｈｅ　Ｃｌｉｅｎｔｅｌｅ]
KN227_Gourmet_2-1-10-01	奥にカフェコーナーがあるので，紅茶とケーキを食べてみました．				
KN227_Gourmet_2-1-11-01	味はなかなかよかったし，店内のインテリアもなかなか凝っていました．	[著者]\n[著者]	なかなかよかった\nなかなか凝っていました	批評＋\n批評＋	味\n店内のインテリア
KN227_Gourmet_2-1-12-01	少し休憩のつもりだったのに，２時間も居座ってしまえるほど快適な店でした．	[著者]	２時間も居座ってしまえるほど快適な店でした	メリット＋	[Ｓａｌｏｎ　ｄｅ　Ｔｈｅ　Ｃｌｉｅｎｔｅｌｅ]
KN227_Gourmet_2-1-13-01	ちなみにそのお店とはＳａｌｏｎ　ｄｅ　Ｔｈｅ　Ｃｌｉｅｎｔｅｌｅです．				
KN227_Gourmet_2-1-13-02	紹介ＵＲＬはここ				
KN228_Gourmet_1-1-1-01	［グルメ］パフェ				
KN228_Gourmet_1-1-2-01	京都の有名なつじりのパフェ食べてきました。				
KN228_Gourmet_1-1-3-01	正直、言ってレベルやばい。	[著者]	レベルやばい	批評＋	[つじりのパフェ]
KN228_Gourmet_1-1-4-01	ガチでうまかった。				
KN228_Gourmet_1-1-5-01	今まで私が食べてきたパフェをパフェと呼ぶならば、このつじりのパフェは超パフェであります。	[著者]	超パフェであります	批評＋	つじりのパフェ
KN228_Gourmet_1-1-6-01	食べてて口元が緩みました。	[著者]	口元が緩みました	批評＋	[つじりのパフェ]
KN228_Gourmet_1-1-7-01	目が勝手に笑っていました。				
KN228_Gourmet_1-1-8-01	非常おいしすぎておかわりをたのみそうになりました。				
KN228_Gourmet_1-1-9-01	あの店の前にダラダラと続く行列は確かに並ぶのには覚悟がいりますが、その価値はあります。	[著者]	並ぶのには覚悟がいりますが、その価値はあります	批評＋	[つじりのパフェ]
KN229_Gourmet_1-1-1-01	［グルメ］ラーメン屋				
KN229_Gourmet_1-1-2-01	京都に来てからラーメン屋めぐりをしているが、その中で一番のお気に入りの店を紹介する。				
KN229_Gourmet_1-1-3-01	河原町丸太町の交差点から少し南に下ったところにある「中華そば一神堂」。				
KN229_Gourmet_1-1-4-01	午後５時から翌朝１時までしか営業してない、ということはやはりおいしい店の証拠である。	[著者]	やはりおいしい店の証拠である	批評＋	午後５時から翌朝１時までしか営業してない
KN229_Gourmet_1-1-5-01	夜になると行列が出来る。				
KN229_Gourmet_1-1-6-01	京都のラーメン屋にしては珍しいあっさり風の豚骨醤油の「中華そば」がなんともおいしい。	[著者]	なんともおいしい	批評＋	中華そば
KN229_Gourmet_1-1-7-01	イチオシメニューは「一神堂そば」。				
KN229_Gourmet_1-1-8-01	中華そばより高いが、アサリが入ったスープはボンゴレ風で、これが今までにない新しい感覚でうまい。	[著者]	今までにない新しい感覚でうまい	批評＋	[一神堂そば]
KN229_Gourmet_1-1-9-01	まだ行ったことのない人は是非食べに行くといいと思う。	[著者]	是非食べに行くといいと思う	当為	食べに行く
KN230_Gourmet_1-1-1-01	［グルメ］フランス料理				
KN230_Gourmet_1-1-2-01	私は美味しいものには目がない。	[著者]	目がない	感情＋	美味しいもの
KN230_Gourmet_1-1-3-01	どうしても世間は安く食事を済ませてしまおうと思いがちだが、私には到底考えられない。	[著者]	到底考えられない	批評−	安く食事を済ませてしまおう
KN230_Gourmet_1-1-4-01	美味しいものを食べて生活していくことにこそ、ＱＯＬを高める要素があると思っているからだ。	[著者]	ＱＯＬを高める要素があると思っている	メリット＋	美味しいものを食べて生活していくことにこそ
KN230_Gourmet_1-1-5-01	昨晩、友人とフランス料理を食べる機会を設けた。				
KN230_Gourmet_1-1-6-01	「秋の収穫祭」ということで期待して向かったが、それ以上の料理だった。	[著者]	それ以上の料理だった	批評＋	[フランス料理]
KN230_Gourmet_1-1-7-01	店名物であるガーリックトーストをはじめ、エスカルゴとフォアグラのパイ包み焼き、秋刀魚ときのこのパエリア、タスマニア産サーモンのカルパッチョにラ・フランスのシャルロット。				
KN230_Gourmet_1-1-8-01	さすがに高額のコースを頼んだだけあって、期待以上の味を堪能することができた。	[著者]	期待以上の味を堪能することができた	批評＋	[フランス料理]
KN230_Gourmet_1-1-9-01	またフランス料理を食べに行く機会は必ず設けたいと思っている。	[著者]	必ず設けたいと思っている	感情＋	フランス料理を食べに行く機会
KN232_Gourmet_1-1-1-01	［グルメ］魚シック				
KN232_Gourmet_1-1-2-01	早いもので京都で生活を始めて半年が経つ。				
KN232_Gourmet_1-1-3-01	勉強にサークルにバイトに旅行にとせかせかと動き回って忙しく過ごしてきたから、ホームシックに襲われる暇もなかった。				
KN232_Gourmet_1-1-4-01	後期が始まった今もそれは同じで、ひとりの下宿に帰りついても友人の言うようにさみしいと思うことは正直あんまりない。				
KN232_Gourmet_1-1-5-01	あー疲れたお風呂入って寝よ、てなもんで。				
KN232_Gourmet_1-1-6-01	そんな薄情な私でも、このごろ無性〜に恋しくて恋しくてたまらないものがある。	[著者]	恋しくて恋しくてたまらない	感情＋	[鯖のみりん干し]
KN232_Gourmet_1-1-7-01	鯖のみりん干し。				
KN232_Gourmet_1-1-8-01	料理は好きで基本的に自炊をしているので、安くておいしい食材を求めて近隣のスーパーはあちこち巡ってみたけど、ふるさとのそれと同じ佇まいのみりん干しにお目にかかったことはない。				
KN232_Gourmet_1-1-9-01	もしあったとしても下宿に魚を焼くグリルがないからうちと同じようにはいただけないし。				
KN232_Gourmet_1-1-10-01	食べられないと思うと一層食べたくなるのが人情というもの。	[著者]	一層食べたくなるのが人情というもの	感情＋	[鯖のみりん干し]
KN232_Gourmet_1-1-11-01	脂ののったみりん干しをじうじう焼いて大根おろしと白いごはん。				
KN232_Gourmet_1-1-12-01	…あぁおなかすいた…				
KN232_Gourmet_1-1-13-01	今度帰省したときの晩ご飯のメニューとして今からリクエストしておこうと思う今日この頃である。				
KN232_Gourmet_2-1-1-01	［グルメ］好きな食べもの				
KN232_Gourmet_2-1-2-01	好きな食べものは何？というのはごくごくありふれているけど、よく考えたらとっても答えづらい質問じゃないだろうか。				
KN232_Gourmet_2-1-3-01	私は毎回答えに困っている。	[著者]	困っている	感情−	答え
KN232_Gourmet_2-1-4-01	小さいころはわりと激しい方だった偏食もすっかり鳴りを潜めた現在は、一般に食卓に並ぶようなものは大抵おいしくいただけるからだ。				
KN232_Gourmet_2-1-5-01	そのとき目の前に並んでいて「私を食べて！」と言っている食べものが一番好きだと言ってもいい。	[著者]	一番好きだと言ってもいい	感情＋	目の前に並んでいて「私を食べて！」と言っている食べもの
KN232_Gourmet_2-1-5-02	ように見える				
KN232_Gourmet_2-1-6-01	貧乏学生の身には空腹というスパイスが常時添加されているし…。				
KN232_Gourmet_2-1-7-01	「コレです」と即答できるほどに思い入れのある食べものがない。	[著者]	思い入れのある食べものがない	批評−	思い入れのある食べもの
KN232_Gourmet_2-1-8-01	だからいつも「甘いもの」などとお茶を濁している。				
KN232_Gourmet_2-1-9-01	でも辛いものも好きだ。	[著者]	好きだ	感情＋	辛いもの
KN232_Gourmet_2-1-10-01	しょっぱいものも好きだしあっさりしたものだって好きだなぁ。	[著者]\n[著者]	好きだ\n好きだなぁ	感情＋\n感情＋	しょっぱいもの\nあっさりしたもの
KN232_Gourmet_2-1-11-01	…つくづく幸せな人間である。	[著者]	幸せな人間である	批評＋	[不定]
KN232_Gourmet_2-1-12-01	我ながら。				
KN235_Gourmet_1-1-1-01	［グルメ］ロールキャベツ				
KN235_Gourmet_1-1-2-01	といえば家庭料理の代表、でもカレーとかハンバーグに比べればちょっと地味な地位に甘んじてる感のある料理。				
KN235_Gourmet_1-1-3-01	薄味のスープで煮込んだロールキャベツは全体の味がよく整っていて、たまに食べたくなる。	[著者]\n[著者]	全体の味がよく整っていて\nたまに食べたくなる	批評＋\n感情＋	ロールキャベツ\nロールキャベツ
KN235_Gourmet_1-1-4-01	そんなわけで京大から今出川通を東へ、天一の東隣にある「美幸」に行ってきた。				
KN235_Gourmet_1-1-5-01	３種類のロールキャベツが「おすすめ」としてメニューに載っている。				
KN235_Gourmet_1-1-6-01	普通、和風と、カレー。				
KN235_Gourmet_1-1-7-01	普通はケチャップがかかっている。				
KN235_Gourmet_1-1-8-01	和風はそぼろあんかけ。				
KN235_Gourmet_1-1-9-01	カレーは文字通りカレーがけのロールキャベツ。				
KN235_Gourmet_1-1-10-01	それぞれ丹念に煮込まれてあり、味つけも家庭料理風。				
KN235_Gourmet_1-1-11-01	お値段も７００円前後でこの値段でほっと一息つけるなら安いもんだ。	[著者]	安いもんだ	批評＋	[カレーがけのロールキャベツ]
KN235_Gourmet_1-1-11-02	そこらの安い定食屋には負けるが				
KN235_Gourmet_1-1-12-01	夜１０時前くらいになると売り切れの場合もあるのでお早めに。	[著者]	お早めに	当為	[カレーがけのロールキャベツ]
KN235_Gourmet_2-1-1-01	［グルメ］メロンパン				
KN235_Gourmet_2-1-2-01	最近昼食を質素にするよう心がけている。				
KN235_Gourmet_2-1-3-01	それもこれも、付き合いで友達と外食することが多くなっているからだ。				
KN235_Gourmet_2-1-4-01	京大周辺の定食屋なら比較的安くうまいものを食べることができるが、さすがにコストパフォーマンスの面で学食に勝るものはない。	[著者]\n[著者]	比較的安くうまいものを食べることができる\n勝るものはない	メリット＋\n批評＋	京大周辺の定食屋\n学食
KN235_Gourmet_2-1-5-01	だいたいライスＳ＋小鉢２品で昼メシができあがるわけなのだが、これではどうしても昼３時くらいには腹が減ってしまう。	[著者]	昼３時くらいには腹が減ってしまう	出来事−	ライスＳ＋小鉢２品
KN235_Gourmet_2-1-6-01	そこでついつい足が勝手に時計台ショップに向かう。	[著者]	足が勝手に時計台ショップに向かう	採否＋	時計台ショップ
KN235_Gourmet_2-1-7-01	目指すは菓子パン、それもボリュームあるメロンパンだ。				
KN235_Gourmet_2-1-8-01	１コでだいたい５００ｋｃａｌはある。				
KN235_Gourmet_2-1-9-01	糖分が脳に行き渡る感覚というのは快感で、結構ハマってしまう。	[著者]\n[著者]	快感で\n結構ハマってしまう	感情＋\n感情＋	糖分が脳に行き渡る感覚\n糖分が脳に行き渡る感覚
KN235_Gourmet_2-1-10-01	だがせっかく昼食で節約した分を菓子パンで消費しているので、結果としては何も変わっていないということになる。				
KN235_Gourmet_2-1-11-01	さらに悪いことには、メロンパンは大概１コ５００ｋｃａｌというカロリー爆弾であるので、昼食と合わせれば１０００ｋｃａｌ近く取っていることになる。	[著者]	１コ５００ｋｃａｌというカロリー爆弾である	メリット−	メロンパン
KN235_Gourmet_2-1-12-01	こんな事実に気づくと、「よし、昼飯をもちょっと質素にしよう」という更なる悪循環への第一歩を踏み出すことになるのであった。				
KN236_Gourmet_1-1-1-01	［グルメ］焼肉食べ放題２５００円				
KN236_Gourmet_1-1-2-01	焼肉焼肉食べ放題♪♪				
KN236_Gourmet_1-1-3-01	先日、友達四人で言ってきました☆				
KN236_Gourmet_1-1-4-01	焼肉ってやっぱし、、、、、、、、うまい！！	[著者]	うまい！！	感情＋	焼肉
KN236_Gourmet_1-1-5-01	飲み放題もついてたけど、誰もほとんど飲まずに、食べる食べる肉をひたすら食べる！！！！！！！！				
KN236_Gourmet_1-1-6-01	塩タンにカルビにハラミに、そこはまるで焼肉パラダイス☆☆	[著者]	パラダイス☆☆	批評＋	そこ[焼肉食べ放題]
KN236_Gourmet_1-1-7-01	めくりめく肉汁達の刺激がたまらないのです。	[著者]	たまらないのです	感情＋	めくりめく肉汁達の刺激
KN236_Gourmet_1-1-8-01	牛さんありがとう＾＾	[著者]	ありがとう＾＾	感情＋	牛さん
KN236_Gourmet_1-1-9-01	次の日はすごく元気になりました。	[著者]	すごく元気になりました	出来事＋	[牛さん]
KN236_Gourmet_1-1-10-01	また焼肉食べてがんばろう♪				
KN238_Gourmet_1-1-1-01	［グルメ］餃子				
KN238_Gourmet_1-1-2-01	我が家の母は餃子にうるさい。				
KN238_Gourmet_1-1-3-01	自分の手作りの餃子か、お気に入りのメーカーの冷凍餃子しか食べない。	[母]	自分の手作りの餃子か、お気に入りのメーカーの冷凍餃子しか食べない	採否＋	自分の手作りの餃子か、お気に入りのメーカーの冷凍餃子
KN238_Gourmet_1-1-4-01	近所に「餃子館」なるものができた時も一番騒いだのは母だった。				
KN238_Gourmet_1-1-5-01	まず、父に食べに行かせ、お土産用の餃子を買ってこさせた。				
KN238_Gourmet_1-1-6-01	いまいちだったらしく、彼女がその店に行くことが一度もないまま、その店は引っ越していった。	[母]\n[母]	いまいちだった\n行くことが一度もない	批評−\n採否−	[お土産用の餃子]\nその店[餃子館]
KN238_Gourmet_1-1-7-01	父も、母の餃子好きが移ったらしく、神奈川県に行く用事があった時に横浜中華街まで行って餃子を食べてきたそうだ。	[父]	横浜中華街まで行って餃子を食べてきた	採否＋	餃子
KN238_Gourmet_1-1-8-01	おいしかったよと言いながら、彼が家族にお土産として渡したのは、「餃子ようかん」だった。	[父]	おいしかったよ	批評＋	餃子ようかん
KN238_Gourmet_1-1-9-01	ようかんに、ニンニクとネギと生姜を混ぜたような味だった。				
KN238_Gourmet_1-1-10-01	北海道の「ジンギスカンキャラメル」や九州のスペースワールドの「エイリアンドリンク」、某デパートの「ドリアンアイス」に匹敵するインパクトだった。				
KN238_Gourmet_1-1-11-01	家族で食べきれなかったので、友人にも食べさせた。				
KN238_Gourmet_1-1-12-01	心の広い友人たちを持っていてよかったと思った。	[著者]	よかったと思った	感情＋	心の広い友人たちを持っていて
KN238_Gourmet_1-1-13-01	我が家の人間は、皆、餃子に関しては食通だと思う。				
KN238_Gourmet_1-1-14-01	手作りの餃子の味を一度覚えると、普通の餃子が餃子に思えなくなる。	[著者]	餃子に思えなくなる	批評−	手作りの餃子の味
KN238_Gourmet_1-1-15-01	手作り餃子は祖母直伝の味である。				
KN238_Gourmet_1-1-16-01	祖父母の家では、新年や誕生日、その他、祝い事があるたびに、親戚で集まって「餃子１００個パーティー」を開く。				
KN238_Gourmet_1-1-17-01	私が普段作る手抜き餃子は次のように作る。				
KN238_Gourmet_1-1-18-01	まず、小麦粉に水とごま油を混ぜてよくこね、寝かせる。				
KN238_Gourmet_1-1-19-01	次に、キャベツ、ニラ、白菜をとにかく細かく切り刻む。				
KN238_Gourmet_1-1-20-01	これに塩をまぶして、しばらく置いた後に、よく絞り、水を抜く。				
KN238_Gourmet_1-1-21-01	そこに豚肉を混ぜて具は完成だ。				
KN238_Gourmet_1-1-22-01	具を作っている間、ねかしておいた皮を棒のように伸ばして、それを適当な大きさに切り、まるい球を作る。				
KN238_Gourmet_1-1-23-01	これを麺棒でうまくのばして、おなじみの皮を作る。				
KN238_Gourmet_1-1-24-01	少し厚めにしておかないと、後で包む時に敗れてしまうかもしれないので要注意。	[著者]	要注意	当為	少し厚めにしておか
KN238_Gourmet_1-1-25-01	もちろん、厚すぎてもいけない。	[著者]	厚すぎてもいけない	当為	厚すぎて
KN238_Gourmet_1-1-26-01	最後に、皮で具を包んで完成だ。				
KN238_Gourmet_1-1-27-01	餃子は一見難しそうだが、実は、料理があまり得意でない私でも、時間さえあれば簡単に作れる。				
KN238_Gourmet_1-1-28-01	最近、世間では食べ物に神経質になっているようだ。				
KN238_Gourmet_1-1-29-01	他人に作ってもらった料理にけちをつけるのは、私はあまり好きではない。	[著者]	あまり好きではない	感情−	他人に作ってもらった料理にけちをつけるの
KN238_Gourmet_1-1-30-01	文句があるなら食べるな、と思う。	[著者]	文句があるなら食べるな、と思う	批評−	[他人に作ってもらった料理にけちをつけるの]
KN238_Gourmet_1-1-31-01	自分で作ればいい、とも思う。				
KN238_Gourmet_1-1-32-01	作ってみれば、案外簡単に市販のものよりおいしいものが作れる、かもしれない。	[著者]	案外簡単に市販のものよりおいしいものが作れる、かもしれない	メリット＋	[餃子]
KN238_Gourmet_2-1-1-01	［グルメ］讃岐うどん				
KN238_Gourmet_2-1-2-01	少し前に讃岐うどんがブームになった。	[不定]	ブームになった	採否＋	讃岐うどん
KN238_Gourmet_2-1-3-01	こしのある讃岐の麺が気に入っている。	[著者]	気に入っている	感情＋	こしのある讃岐の麺
KN238_Gourmet_2-1-4-01	実際に、香川県のうどんの店に食べに行ったことも何度かある。	[著者]	食べに行ったことも何度かある	採否＋	香川県のうどんの店
KN238_Gourmet_2-1-5-01	炎天下で一時間並び、醤油をかけただけのうどんを立って食べている時には、貴重な休日にこんなところまで来て、一体、何をしているのだろうかと思ったが、どの店もおいしくて満足した。	[著者]\n[著者]	何をしているのだろうかと思った\nおいしくて満足した	感情−\n感情＋	炎天下で一時間並び、醤油をかけただけのうどんを立って食べている時\nどの店
KN238_Gourmet_2-1-6-01	うどんだけを楽しみにしているのではない。				
KN238_Gourmet_2-1-7-01	もともと甘味処の主人であった人が経営する、あるうどん屋はおはぎが美味しい。	[著者]	美味しい	批評＋	おはぎ
KN238_Gourmet_2-1-8-01	小さい子供を連れていくと、棒アイスやペロペロキャンディーをくれる店もある。				
KN238_Gourmet_2-1-9-01	農家の蔵を改造した凝った造りの店では、うどんについてくる自家製の米で造ったおむすびの味が素晴らしかった。	[著者]	素晴らしかった	批評＋	自家製の米で造ったおむすびの味
KN238_Gourmet_2-1-10-01	おでんが美味しい店があれば、げその天ぷらが絶品の店、醤油がひょうたんに入っていて面白い店まで色々な、うどん以外の楽しみがある。	[著者]	楽しみがある	批評＋	[香川県のうどんの店]
